,playerID,yearID,teamID,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,nameFirst,nameLast,bats,throws,debut,finalGame,pre1920_percent,1920-41_percent,1942-45_percent,1946-62_percent,1963-76_percent,1977-92_percent,1993-2009_percent,post2009_percent,era_1,era_2,era_3,era_4,era_5,era_6,era_7,era_8,decade_1910,decade_1920,decade_1930,decade_1940,decade_1950,decade_1960,decade_1970,decade_1980,decade_1990,decade_2000,decade_2010,throws_R,bats_R,AVE,OBP,Slug_Percent,OPS,debutYear,currentYear,YRSPRO,AB_chg,R_chg,H_chg,2B_chg,3B_chg,HR_chg,RBI_chg,SB_chg,CS_chg,BB_chg,SO_chg,IBB_chg,HBP_chg,SH_chg,SF_chg,GIDP_chg,AVE_chg,OBP_chg,Slug_chg,OPS_chg,KMeans_label
1503,alouma01,1974,SDN,1,48,81,8,16,3,0,0,3.0,0.0,0.0,5,6.0,1.0,0.0,1.0,1.0,3.0,Matty,Alou,L,L,1960-09-26,1974,0.0,0.0,0.0,0.09624697336561744,0.9037530266343826,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19753086419753085,0.2413793103448276,0.2345679012345679,0.47594721157939546,1960,1974,14,-0.8370221327967806,-0.864406779661017,-0.891156462585034,-0.8636363636363636,-1.0,-1.0,-0.8928571428571429,-1.0,-1.0,-0.8333333333333334,-0.8604651162790697,0.0,-1.0,-0.8333333333333334,-0.5,-0.8333333333333334,-0.3321575543797767,-0.2865900383141762,-0.34135453721141107,-0.3146737543543411,6
1557,altizda01,1911,CIN,1,37,75,8,17,4,1,0,4.0,2.0,0.0,9,5.0,0.0,1.0,2.0,0.0,0.0,Dave,Altizer,L,R,1906-05-29,1911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.22666666666666666,0.3176470588235294,0.30666666666666664,0.624313725490196,1906,1911,5,-0.8036649214659686,-0.8297872340425532,-0.8089887640449438,-0.33333333333333337,-0.8571428571428572,-1.0,-0.8,-0.9259259259259259,0.0,-0.7692307692307692,-0.8484848484848485,0.0,-0.9375,-0.9047619047619048,0.0,0.0,-0.027116104868913915,-0.036029411764705865,0.04595238095238097,0.00257029639622508,2
1668,alvarpe01,2018,BAL,1,45,111,18,20,2,0,8,18.0,0.0,0.0,16,36.0,0.0,0.0,0.0,0.0,2.0,Pedro,Alvarez,L,R,2010-06-16,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.18018018018018017,0.28346456692913385,0.4144144144144144,0.6978789813435482,2010,2018,8,-0.6706231454005935,-0.5813953488372092,-0.7619047619047619,-0.9,0.0,-0.6363636363636364,-0.6326530612244898,-1.0,0.0,-0.5675675675675675,-0.6288659793814433,-1.0,0.0,0.0,-1.0,-0.6666666666666667,-0.2771342771342772,-0.1191514283855013,-0.17848436671966084,-0.15537559353177566,3
1702,alvisma01,1970,ML4,1,62,115,16,21,2,0,3,12.0,1.0,2.0,5,20.0,1.0,0.0,0.0,0.0,5.0,Max,Alvis,R,R,1962-09-11,1970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.1826086956521739,0.21666666666666667,0.2782608695652174,0.49492753623188407,1962,1970,8,-0.39790575916230364,0.23076923076923084,-0.5116279069767442,-0.6666666666666667,0.0,2.0,-0.19999999999999996,0.0,1.0,-0.6428571428571428,-0.23076923076923073,0.0,0.0,0.0,-1.0,-0.4444444444444444,-0.18887765419615765,-0.2131578947368421,0.022073578595317667,-0.09621033670500201,6
1714,alyeabr01,1972,OAK,4,20,31,3,6,1,0,1,2.0,0.0,0.0,3,5.0,0.0,0.0,0.0,0.0,1.0,Brant,Alyea,R,R,1965-09-11,1972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.1935483870967742,0.2647058823529412,0.3225806451612903,0.5872865275142315,1965,1972,7,-0.8037974683544304,-0.7692307692307692,-0.7857142857142857,-0.75,0.0,-0.5,-0.8666666666666667,-1.0,-1.0,-0.875,-0.868421052631579,-1.0,-1.0,0.0,-1.0,-0.8571428571428572,0.09216589861751157,-0.06104328523862368,0.34125636672325976,0.1241628440058471,6
1735,amarari01,2000,BAL,1,30,60,10,13,1,1,0,6.0,6.0,2.0,7,8.0,0.0,0.0,0.0,0.0,6.0,Rich,Amaral,R,R,1991-05-27,2000,0.0,0.0,0.0,0.0,0.0,0.04908835904628331,0.9509116409537167,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.21666666666666667,0.29850746268656714,0.26666666666666666,0.5651741293532337,1991,2000,9,-0.5620437956204379,-0.5238095238095238,-0.6578947368421053,-0.875,0.0,0.0,-0.4545454545454546,-0.33333333333333337,-0.6666666666666667,-0.5333333333333333,-0.6,0.0,-1.0,-1.0,-1.0,5.0,-0.21885964912280698,-0.14317302377003882,-0.23888888888888893,-0.19116642156517605,1
1743,amarial01,2017,COL,1,96,168,22,40,10,0,3,19.0,1.0,0.0,7,38.0,0.0,0.0,1.0,0.0,5.0,Alexi,Amarista,L,R,2011-04-26,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.23809523809523808,0.26857142857142857,0.35119047619047616,0.6197619047619047,2011,2017,6,0.19999999999999996,1.4444444444444446,0.11111111111111116,4.0,0.0,0.0,0.7272727272727273,-0.8888888888888888,-1.0,-0.125,0.46153846153846145,-1.0,0.0,0.0,-1.0,0.0,-0.07407407407407407,-0.09051948051948056,0.29385964912280693,0.09357412733322068,3
1754,amaroru01,1969,CAL,1,41,27,4,6,0,0,0,1.0,0.0,0.0,4,6.0,0.0,0.0,5.0,0.0,0.0,Ruben,Amaro,R,R,1958-07-15,1969,0.0,0.0,0.0,0.37365010799136067,0.6263498920086393,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2222222222222222,0.3225806451612903,0.2222222222222222,0.5448028673835126,1958,1969,11,-0.3414634146341463,0.33333333333333326,0.19999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,-0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.8222222222222222,0.1520737327188939,0.5185185185185186,0.27785569580800984,6
1762,amaroru02,1998,PHI,1,92,107,7,20,5,0,1,10.0,0.0,0.0,6,15.0,0.0,0.0,1.0,3.0,1.0,Ruben,Amaro,B,R,1991-06-08,1998,0.0,0.0,0.0,0.0,0.0,0.26526315789473687,0.7347368421052631,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.18691588785046728,0.22413793103448276,0.2616822429906542,0.48582017402513694,1991,1998,7,-0.38857142857142857,-0.6111111111111112,-0.5121951219512195,-0.16666666666666663,-1.0,-0.5,-0.5238095238095238,-1.0,-1.0,-0.7142857142857143,-0.375,0.0,-1.0,0.0,0.5,-0.75,-0.20218828356507867,-0.29956896551724144,-0.16737468139337308,-0.23406729320361297,1
1805,amezaal01,2011,COL,1,20,33,5,8,1,0,0,2.0,0.0,0.0,3,7.0,0.0,0.0,1.0,1.0,0.0,Alfredo,Amezaga,B,R,2002-05-24,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.9294532627865961,0.07054673721340388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.24242424242424243,0.2972972972972973,0.2727272727272727,0.5700245700245701,2002,2011,9,-0.5217391304347826,-0.16666666666666663,-0.4666666666666667,-0.6666666666666667,0.0,0.0,-0.6,-1.0,-1.0,-0.4,-0.5625,-1.0,0.0,0.0,0.0,0.0,0.11515151515151523,0.11486486486486491,0.045454545454545414,0.08054108054108067,3
1806,amezaal01,2011,FLO,2,20,44,1,6,0,0,0,2.0,0.0,0.0,4,7.0,0.0,0.0,1.0,0.0,1.0,Alfredo,Amezaga,B,R,2002-05-24,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.9294532627865961,0.07054673721340388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.13636363636363635,0.20833333333333334,0.13636363636363635,0.3446969696969697,2002,2011,9,0.33333333333333326,-0.8,-0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,-1.0,0.0,-0.4375000000000001,-0.2992424242424242,-0.5,-0.3952945402298851,3
1815,amorosa01,1960,DET,2,65,67,7,10,0,0,1,7.0,0.0,0.0,12,10.0,1.0,0.0,0.0,1.0,1.0,Sandy,Amoros,L,L,1952-08-22,1960,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.14925373134328357,0.275,0.19402985074626866,0.4690298507462687,1952,1960,8,-0.7184873949579832,-0.825,-0.8484848484848485,-1.0,-1.0,-0.8571428571428572,-0.7307692307692308,-1.0,-1.0,-0.7391304347826086,-0.7619047619047619,-0.6666666666666667,-1.0,-1.0,0.0,-0.8333333333333334,-0.46178199909543205,-0.31130434782608696,-0.5189676616915423,-0.41566065488472426,4
1854,anderbr01,2002,CLE,1,34,80,4,13,4,0,1,5.0,4.0,0.0,18,23.0,2.0,2.0,0.0,1.0,5.0,Brady,Anderson,L,L,1988-04-04,2002,0.0,0.0,0.0,0.0,0.0,0.29934569247546344,0.7006543075245365,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1625,0.32673267326732675,0.25,0.5767326732673268,1988,2002,14,-0.813953488372093,-0.92,-0.8505747126436781,-0.6666666666666667,-1.0,-0.875,-0.8888888888888888,-0.6666666666666667,-1.0,-0.7,-0.7012987012987013,-0.5,-0.75,-1.0,0.0,0.6666666666666667,-0.19683908045977005,0.051868412647716466,-0.16666666666666663,-0.05549851013982254,1
1918,anderda02,1992,LAN,1,51,84,10,24,4,0,3,8.0,0.0,4.0,4,11.0,0.0,0.0,1.0,2.0,3.0,Dave,Anderson,R,R,1983-05-08,1992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.2857142857142857,0.3111111111111111,0.44047619047619047,0.7515873015873016,1983,1992,9,-0.6283185840707964,-0.5833333333333333,-0.5714285714285714,-0.19999999999999996,-1.0,0.5,-0.3846153846153846,-1.0,0.0,-0.6666666666666667,-0.6857142857142857,-1.0,0.0,-0.5,0.0,-0.625,0.15306122448979598,0.08888888888888902,0.4020791415157612,0.25290949537524865,0
1953,anderga01,2010,LAN,1,80,155,8,28,6,1,2,12.0,1.0,0.0,5,34.0,1.0,0.0,1.0,2.0,6.0,Garret,Anderson,L,L,1994-07-27,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.964012595591543,0.03598740440845704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18064516129032257,0.2037037037037037,0.2709677419354839,0.4746714456391876,1994,2010,16,-0.6875,-0.8461538461538461,-0.7894736842105263,-0.7777777777777778,0.0,-0.8461538461538461,-0.8032786885245902,0.0,0.0,-0.8148148148148149,-0.5342465753424658,-0.5,-1.0,0.0,-0.7777777777777778,-0.4545454545454546,-0.3263157894736842,-0.3285322359396434,-0.32462311557788937,-0.3263062631805196,3
1974,anderji01,1984,TEX,1,39,47,2,5,0,0,0,1.0,0.0,0.0,4,7.0,0.0,0.0,2.0,0.0,0.0,Jim,Anderson,R,R,1978-07-02,1984,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.10638297872340426,0.17647058823529413,0.10638297872340426,0.2828535669586984,1978,1984,6,-0.5392156862745099,-0.75,-0.7727272727272727,-1.0,-1.0,0.0,-0.8333333333333334,-1.0,-1.0,-0.19999999999999996,-0.125,0.0,0.0,-0.5,0.0,-1.0,-0.5067698259187621,-0.30065359477124176,-0.5659574468085107,-0.4313752385729904,0
1997,anderjo01,1908,CHA,1,123,355,36,93,17,1,0,47.0,21.0,0.0,30,33.0,0.0,1.0,13.0,0.0,0.0,John,Anderson,B,R,1894-09-08,1908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2619718309859155,0.32124352331606215,0.3154929577464789,0.6367364810625411,1894,1908,14,0.06606606606606613,0.09090909090909083,-0.03125,0.41666666666666674,-0.75,0.0,0.06818181818181812,0.10526315789473695,0.0,-0.11764705882352944,0.4347826086956521,0.0,-0.6666666666666667,12.0,0.0,0.0,-0.09128521126760569,-0.1063150103237368,-0.09431762991743553,-0.10041048708601541,2
2063,andermi01,1979,PHI,1,79,78,12,18,4,0,1,2.0,1.0,2.0,13,14.0,0.0,0.0,0.0,0.0,2.0,Mike,Anderson,R,R,1971-09-02,1979,0.0,0.0,0.0,0.0,0.6865464632454924,0.31345353675450766,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.23076923076923078,0.34065934065934067,0.32051282051282054,0.6611721611721613,1971,1979,8,1.4375,5.0,5.0,0.0,-1.0,0.0,-0.33333333333333337,0.0,0.0,3.333333333333333,0.3999999999999999,0.0,0.0,-1.0,0.0,0.0,1.4615384615384617,0.9871794871794872,1.0512820512820515,1.0177461049395657,6
2141,andremi01,1973,CHA,1,52,159,10,32,9,0,0,10.0,0.0,1.0,23,28.0,3.0,0.0,3.0,0.0,7.0,Mike,Andrews,R,R,1966-09-18,1973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.20125786163522014,0.3021978021978022,0.2578616352201258,0.560059437417928,1966,1973,7,-0.6851485148514851,-0.8275862068965517,-0.7117117117117118,-0.5,0.0,-1.0,-0.8,-1.0,-0.5,-0.6714285714285715,-0.641025641025641,0.0,-1.0,-0.8333333333333334,-1.0,0.75,-0.08436738625417861,-0.035609199543625736,-0.13186582809224312,-0.08245018868819087,6
2156,andrero01,1979,SFN,1,75,154,22,40,3,0,2,13.0,4.0,1.0,8,9.0,0.0,0.0,4.0,4.0,5.0,Rob,Andrews,R,R,1975-04-07,1979,0.0,0.0,0.0,0.0,0.4300202839756592,0.5699797160243407,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.2597402597402597,0.2891566265060241,0.3181818181818182,0.6073384446878423,1975,1979,4,-0.12994350282485878,0.04761904761904767,0.02564102564102555,0.0,-1.0,1.0,0.18181818181818188,-0.19999999999999996,0.0,-0.6,-0.5,-1.0,0.0,-0.19999999999999996,0.0,1.5,0.17882117882117865,-0.03451092505615694,0.10427807486631013,0.03354242205077451,0
2231,ankieri01,2013,HOU,1,25,62,6,12,3,0,5,11.0,0.0,0.0,3,35.0,0.0,0.0,0.0,0.0,0.0,Rick,Ankiel,L,L,1999-08-23,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.5118483412322274,0.4881516587677725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1935483870967742,0.23076923076923078,0.4838709677419355,0.7146401985111663,1999,2013,14,-0.6075949367088608,-0.6,-0.6666666666666667,-0.7,-1.0,0.0,-0.2666666666666667,-1.0,-1.0,-0.75,-0.4067796610169492,-1.0,0.0,-1.0,0.0,-1.0,-0.15053763440860213,-0.1826923076923076,0.1761786600496278,0.030118908018134993,3
2232,ankieri01,2013,NYN,2,20,66,7,12,4,1,2,7.0,0.0,1.0,5,25.0,0.0,0.0,0.0,0.0,1.0,Rick,Ankiel,L,L,1999-08-23,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.5118483412322274,0.4881516587677725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18181818181818182,0.23943661971830985,0.36363636363636365,0.6030729833546735,1999,2013,14,0.06451612903225801,0.16666666666666674,0.0,0.33333333333333326,0.0,-0.6,-0.36363636363636365,0.0,0.0,0.6666666666666667,-0.2857142857142857,0.0,0.0,0.0,0.0,0.0,-0.06060606060606055,0.037558685446009266,-0.24848484848484853,-0.1561166239863424,3
2272,anthoer01,1997,LAN,1,47,74,8,18,3,2,2,5.0,2.0,0.0,12,18.0,1.0,0.0,0.0,0.0,0.0,Eric,Anthony,L,L,1989-07-28,1997,0.0,0.0,0.0,0.0,0.0,0.4178885630498534,0.5821114369501467,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24324324324324326,0.3488372093023256,0.4189189189189189,0.7677561282212445,1989,1997,8,0.19354838709677424,-0.19999999999999996,0.19999999999999996,0.5,0.0,-0.5,-0.4444444444444444,0.0,-1.0,0.19999999999999996,-0.09999999999999998,0.0,0.0,0.0,-1.0,-1.0,0.00540540540540535,0.018604651162790864,-0.10438024231127674,-0.05239589955567148,1
2298,aokino01,2017,HOU,1,71,202,28,55,12,1,2,19.0,5.0,2.0,15,29.0,1.0,2.0,1.0,4.0,11.0,Nori,Aoki,L,R,2012-04-06,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.2722772277227723,0.32286995515695066,0.3712871287128713,0.6941570838698219,2012,2017,5,-0.5155875299760192,-0.5555555555555556,-0.5338983050847458,-0.5,-0.75,-0.5,-0.3214285714285714,-0.2857142857142857,-0.7777777777777778,-0.5588235294117647,-0.3555555555555555,0.0,-0.7777777777777778,-0.8,3.0,0.22222222222222232,-0.03779996643732164,-0.07550901038910407,-0.04427942794279438,-0.05906348703711817,3
2299,aokino01,2017,NYN,3,27,102,16,29,7,1,0,8.0,5.0,0.0,13,10.0,0.0,1.0,0.0,0.0,1.0,Nori,Aoki,L,R,2012-04-06,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.28431372549019607,0.3706896551724138,0.37254901960784315,0.743238674780257,2012,2017,5,-0.49504950495049505,-0.4285714285714286,-0.4727272727272728,-0.41666666666666663,0.0,-1.0,-0.5789473684210527,0.0,-1.0,-0.1333333333333333,-0.6551724137931034,-1.0,-0.5,-1.0,-1.0,-0.9090909090909091,0.04420677361853831,0.14810823754789282,0.00339869281045746,0.07070674930926657,3
2318,aparilu01,1973,BOS,1,132,499,56,135,17,1,0,49.0,13.0,1.0,43,33.0,1.0,0.0,12.0,7.0,12.0,Luis,Aparicio,R,R,1956-04-17,1973,0.0,0.0,0.0,0.40522875816993464,0.5947712418300654,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.27054108216432865,0.3242258652094718,0.30861723446893785,0.6328430996784096,1956,1973,17,0.14449541284403677,0.1914893617021276,0.2053571428571428,-0.34615384615384615,-0.6666666666666667,-1.0,0.2564102564102564,3.333333333333333,-0.6666666666666667,0.6538461538461537,0.1785714285714286,0.0,-1.0,1.4,0.3999999999999999,0.5,0.05317778413970786,0.08615664845173043,-0.12054173706890914,-0.025533043708518277,6
2386,applilu01,1950,CHA,1,50,128,11,30,3,4,0,13.0,2.0,0.0,12,8.0,0.0,0.0,4.0,0.0,7.0,Luke,Appling,R,R,1930-09-10,1950,0.0,0.6180150125104253,0.12385321100917432,0.2581317764804003,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.234375,0.3,0.3203125,0.6203125,1930,1950,20,-0.7398373983739837,-0.8658536585365854,-0.7972972972972973,-0.8571428571428572,-0.19999999999999996,-1.0,-0.7758620689655172,-0.7142857142857143,-1.0,-0.9008264462809917,-0.6666666666666667,0.0,0.0,-0.33333333333333337,0.0,-0.6956521739130435,-0.2208614864864865,-0.3163568773234201,-0.18766108247422675,-0.2554472529549886,4
2441,archeji01,1918,PIT,1,24,58,4,9,1,2,0,3.0,0.0,0.0,1,6.0,0.0,2.0,2.0,0.0,0.0,Jimmy,Archer,R,R,1904-09-06,1918,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.15517241379310345,0.19672131147540983,0.2413793103448276,0.43810062182023746,1904,1918,14,-0.7170731707317073,-0.6363636363636364,-0.8,-0.8333333333333334,0.0,-1.0,-0.9,-1.0,0.0,-0.9166666666666666,-0.75,0.0,0.0,-0.7777777777777778,0.0,0.0,-0.2931034482758621,-0.26979716587941094,-0.14684898929845414,-0.20681826766868727,2
2486,arencjp01,2015,TBA,1,24,71,9,22,3,0,6,17.0,0.0,0.0,1,22.0,0.0,0.0,0.0,1.0,1.0,J. P.,Arencibia,R,R,2010-08-07,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.30985915492957744,0.3150684931506849,0.6056338028169014,0.9207022959675863,2010,2015,5,-0.6502463054187192,-0.55,-0.38888888888888884,-0.6666666666666667,0.0,-0.4,-0.5142857142857142,0.0,0.0,-0.9,-0.6451612903225806,0.0,-1.0,0.0,-0.5,-0.8333333333333334,0.7472613458528949,0.31972085810286877,0.6392488262910798,0.5138228198794281,3
2520,ariasjo01,2015,SFN,1,40,58,5,12,1,0,1,4.0,1.0,0.0,0,12.0,0.0,0.0,1.0,0.0,1.0,Joaquin,Arias,R,R,2006-09-13,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.06881720430107527,0.9311827956989247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.20689655172413793,0.20689655172413793,0.27586206896551724,0.48275862068965514,2006,2015,9,-0.6994818652849741,-0.7222222222222222,-0.7551020408163265,-0.8888888888888888,0.0,0.0,-0.7333333333333334,0.0,0.0,-1.0,-0.4782608695652174,-1.0,0.0,0.0,-1.0,0.0,-0.18508092892329353,-0.26315789473684204,-0.08204518430439955,-0.1695279912184413,3
2546,armasto01,1989,CAL,1,60,202,22,52,7,1,11,30.0,0.0,0.0,7,48.0,2.0,0.0,0.0,2.0,2.0,Tony,Armas,R,R,1976-09-06,1989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.25742574257425743,0.2796208530805687,0.46534653465346537,0.7449673877340341,1976,1989,13,-0.45108695652173914,-0.47619047619047616,-0.48,-0.65,-0.5,-0.15384615384615385,-0.3877551020408163,-1.0,-1.0,-0.6818181818181819,-0.4482758620689655,0.0,0.0,-1.0,0.0,-0.8461538461538461,-0.05267326732673261,-0.10154611141325465,0.05059831136487891,-0.012188253870129895,0
2602,arnolch01,1976,SFN,1,60,69,4,15,0,1,0,5.0,0.0,0.0,6,16.0,1.0,0.0,0.0,1.0,4.0,Chris,Arnold,R,R,1971-09-07,1976,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.21739130434782608,0.27631578947368424,0.2463768115942029,0.5226926010678872,1971,1976,5,0.6829268292682926,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.33333333333333326,0.11413043478260865,0.03618421052631593,0.2626811594202898,0.13188714667869927,6
2738,ashburi01,1962,NYN,1,135,389,60,119,7,3,7,28.0,12.0,7.0,81,39.0,2.0,0.0,1.0,2.0,4.0,Richie,Ashburn,L,R,1948-04-20,1962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.3059125964010283,0.423728813559322,0.39331619537275064,0.8170450089320727,1948,1962,14,0.26710097719869696,0.22448979591836737,0.5063291139240507,0.0,-0.25,0.0,0.4736842105263157,0.7142857142857142,0.16666666666666674,0.47272727272727266,0.4444444444444444,0.0,-1.0,0.0,0.0,0.0,0.18879958348247716,0.13509835457132247,0.284553957228026,0.20244581307219067,4
2755,ashbyal01,1989,HOU,1,22,61,4,10,1,1,0,3.0,0.0,0.0,7,8.0,0.0,1.0,1.0,1.0,2.0,Alan,Ashby,B,R,1973-07-03,1989,0.0,0.0,0.0,0.0,0.13269088213491476,0.8673091178650852,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.16393442622950818,0.2571428571428571,0.21311475409836064,0.4702576112412178,1973,1989,16,-0.7312775330396476,-0.7894736842105263,-0.8148148148148149,-0.9,0.0,-1.0,-0.9090909090909091,0.0,0.0,-0.7586206896551724,-0.7777777777777778,-1.0,0.0,0.0,-0.75,-0.6,-0.3108682452944749,-0.19449225473321863,-0.4308582449373193,-0.32208289452000016,0
2808,asprobo01,1971,NYN,1,104,342,21,77,9,1,5,33.0,0.0,2.0,29,25.0,4.0,0.0,5.0,1.0,15.0,Bob,Aspromonte,R,R,1956-09-19,1971,0.0,0.0,0.0,0.164021164021164,0.8359788359788359,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.22514619883040934,0.2849462365591398,0.30116959064327486,0.5861158272024147,1956,1971,15,1.6929133858267718,3.2,1.8518518518518516,2.0,0.0,0.0,3.7142857142857144,0.0,0.0,1.2307692307692308,0.9230769230769231,0.0,0.0,0.0,-0.5,2.75,0.059021009313406925,0.011559139784946382,0.27495126705653017,0.131693022245005,6
2819,asproke01,1963,CHN,1,20,34,2,5,3,0,0,4.0,0.0,0.0,4,4.0,1.0,0.0,0.0,0.0,1.0,Ken,Aspromonte,R,R,1957-09-02,1963,0.0,0.0,0.0,0.956989247311828,0.043010752688172046,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.14705882352941177,0.23684210526315788,0.23529411764705882,0.47213622291021673,1957,1963,6,-0.5696202531645569,-0.8181818181818181,-0.782608695652174,0.5,0.0,0.0,-0.4285714285714286,0.0,-1.0,-0.33333333333333337,-0.19999999999999996,0.0,-1.0,0.0,-1.0,-0.8333333333333334,-0.4948849104859335,-0.3052631578947368,-0.25647058823529423,-0.28177439350725897,6
2914,atkinga01,2010,BAL,1,44,140,5,30,7,0,1,9.0,0.0,0.0,12,30.0,0.0,0.0,0.0,0.0,7.0,Garrett,Atkins,R,R,2003-08-03,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.9451371571072319,0.05486284289276808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.21428571428571427,0.27631578947368424,0.2857142857142857,0.5620300751879699,2003,2010,7,-0.6045197740112994,-0.8648648648648649,-0.625,-0.41666666666666663,-1.0,-0.8888888888888888,-0.8125,0.0,0.0,-0.7073170731707317,-0.48275862068965514,-1.0,-1.0,0.0,-1.0,-0.125,-0.051785714285714324,-0.10365853658536572,-0.16410861865407333,-0.13544287254549614,3
