,y_true,lrpreds,ridgepreds,lassopreds,enetpreds,rfpreds,playerID,nameFirst,nameLast
55185,1,-0.1373743908176911,2.9602100695542672,2.7943834378190795,2.9205093799412896,0.8,leyriji01,Jim,Leyritz
55186,1,-2.005976466427134,3.371387643003259,2.696609313198434,2.724705356046721,0.35,leyriji01,Jim,Leyritz
55202,3,0.6292271929978055,14.366483247436925,8.02895145237358,5.270123472518661,1.73,lezcasi01,Sixto,Lezcano
55272,0,-3.457118831382724,0.7496395526010984,0.7692059513756462,1.8854745509526234,0.22,liebemi01,Mike,Lieberthal
55314,0,-3.2369291451810334,4.024000945346273e-05,0.11133523277315138,1.5088906104607354,0.14,lillibo01,Bob,Lillis
55414,14,17.104076243055225,33.066439951686675,35.58331390630545,27.88797955024197,14.75,lindad01,Adam,Lind
55456,7,9.281007825378484,14.165883364443406,14.329627099553537,12.158361279806993,6.6,lindeji01,Jim,Lindeman
55492,0,-3.3183489598390126,1.3667364287728523,0.8470444838708886,2.686170667860007,0.27,lindjo01,Jose,Lind
55520,0,-2.0240951606675726,1.487508998639533,1.2115271194311346,3.06060854190289,0.3,lindsfr01,Freddie,Lindstrom
55598,0,-0.024981020606547555,5.464849629739944,4.192500871494571,5.769367744735044,1.24,linzph01,Phil,Linz
55695,0,-1.7818405637104526,-0.5706884536336156,-0.16727421976626555,2.4673875850320224,0.51,listapa01,Pat,Listach
55716,0,-3.4659611502281247,-0.13416913850861167,-0.3701247078677623,0.7450823362536907,0.06,littlbr01,Bryan,Little
55818,0,0.2427730623447587,2.4150417369056028,2.452643967660955,3.7231357975054875,0.65,livinsc01,Scott,Livingstone
55829,0,-1.193631623838241,1.5903505456835978,1.1821039804437463,2.2839437388823765,0.15,llenawi01,Winston,Llenas
55876,0,-0.010815713752822649,-0.02422778205327436,-0.19870993274505988,1.8827250606036534,0.31,lobatjo01,Jose,Lobaton
55891,1,-0.3602893850974029,2.048481303429887,2.1805102504999523,1.7905494609695234,0.78,loberha01,Hans,Lobert
55908,1,-1.4287116235604984,3.3432938935174894,2.2230205953206186,3.2654768784798414,0.65,lockdo01,Don,Lock
55952,3,3.3834194308989973,7.149585100966326,7.074722357052831,6.012675110081765,2.38,lockhke01,Keith,Lockhart
55998,0,-1.3900499760035325,0.8655090862235664,2.6622282576390157,4.145929136076779,0.36,lodigda01,Dario,Lodigiani
56010,0,-4.48559181837544,1.007223046530072,1.1371620243418823,3.0496460143499684,0.11,loducpa01,Paul,Lo Duca
56011,0,-1.7266556235574912,1.1966212379857408,1.6088325342822474,3.915047469475307,0.47,loducpa01,Paul,Lo Duca
56036,0,-2.3920489023207603,0.634581699656855,-0.6496904771869536,-0.2972221050781654,0.11,loesbi01,Billy,Loes
56066,0,-1.0501406266756945,1.5085761979297194,2.6904959716334114,6.305838967302199,1.06,loftoke01,Kenny,Lofton
56067,7,2.9038069305192487,18.145980401441165,18.84291366911604,11.479448860000762,3.73,loftoke01,Kenny,Lofton
56105,0,-1.5932733518862907,5.4915981262804,3.9272790778252533,4.68448281860111,0.43,loganjo01,Johnny,Logan
56194,0,-2.4757285273066802,1.2607384563864867,1.132887030411509,2.6385287327750984,0.24,lollash01,Sherm,Lollar
56223,4,5.951205052972756,10.115292346407497,10.231877965527215,8.136835748907142,3.79,lombaer01,Ernie,Lombardi
56281,9,7.283041904641536,20.388181537843437,19.80885303115416,14.124503622724738,6.88,loneyja01,James,Loney
56430,1,-0.8690033804418156,3.341328391694801,1.848550580370099,4.17350823528764,1.34,lopesda01,Davey,Lopes
56450,0,-2.2213071586934725,1.7300209022572206,3.176115936083729,3.8357219368252378,0.43,lopezal01,Al,Lopez
56500,2,2.2315593326386844,5.485639802804498,5.133932459487809,4.812064697731158,1.89,lopezfe01,Felipe,Lopez
56513,4,5.886346001899712,11.058817960922653,10.462659549946572,6.470658314018221,3.75,lopezhe01,Hector,Lopez
56528,8,8.437319907596814,18.97835024693437,17.73664452322484,15.615228359082213,7.41,lopezja01,Javy,Lopez
56556,4,5.652228205817602,11.44945602410003,11.588818712640045,10.819392536611518,4.43,lopezjo01,Jose,Lopez
56632,6,5.111766845933906,10.54225621306864,10.447797388274324,7.4635469134014825,2.88,lordbr01,Bris,Lord
56643,1,-2.5193446641209243,4.731020979041084,5.038569668651163,3.288966855914323,1.14,lordha01,Harry,Lord
56664,0,1.6522994054487645,2.3528138038213937,3.899739255518962,7.3852911142246045,0.92,loretma01,Mark,Loretta
56685,1,3.6244291199901015,2.422574775216492,6.138905366246446,10.325559348946646,0.9,loudeba01,Baldy,Louden
56693,0,-1.7511994482296676,2.1505836004645085,0.47910333962164753,2.936803222675379,0.27,loughda01,David,Lough
56816,5,5.422258080757118,11.195159596128715,12.921597004643413,11.363047635454201,5.57,lowelmi01,Mike,Lowell
56887,0,0.2025919739642078,0.513095214054089,0.6721670880476411,2.4524369067200853,0.34,lowrepe01,Peanuts,Lowrey
56898,23,24.752095466263576,55.80246079861112,54.956032178056816,55.032918815510925,22.71,lowrije01,Jed,Lowrie
56963,0,-2.889544511855074,0.17223656457453185,-0.5938235663337457,-0.4182890274785809,0.0,lucasre01,Red,Lucas
57026,9,11.630572661165463,21.401109081488485,23.10410823136241,23.591373239117754,11.57,ludwiry01,Ryan,Ludwick
57073,0,-3.829102790646697,0.5459711245968313,0.5940242102670554,0.4478888943623103,0.09,lugoju01,Julio,Lugo
57124,2,1.6641830841576455,5.952051787618472,4.505781125541184,4.053354338780364,1.25,lummi01,Mike,Lum
57137,4,3.3966546659973744,12.123638416104127,10.644648643966192,6.1573643073001945,2.33,lumpeje01,Jerry,Lumpe
57145,2,4.910111570807349,2.241025671607037,4.4409679775483735,4.6724122778348445,2.12,lunahe01,Hector,Luna
57195,3,2.3614093283457853,7.794218152330006,6.385262773525826,4.187312254419533,1.68,luploal01,Al,Luplow
57196,1,-0.3237019456416631,3.91364081648977,2.6164016685531193,2.010648382088041,0.15,luploal01,Al,Luplow
57239,0,-0.27374400598275184,-0.2132613173154576,0.9740439233628946,2.8386094745656854,0.44,lushjo01,Johnny,Lush
57251,0,2.146650412979457,3.204186264758216,4.428013882550276,7.139816921803138,0.94,lutzkru01,Rube,Lutzke
57270,13,15.91944840131284,34.85705888217143,31.361828877063612,28.30068934825785,13.03,luzingr01,Greg,Luzinski
57334,1,0.30378329432493517,3.484211793118841,2.9564483706048863,2.775026929627927,0.58,lynchje01,Jerry,Lynch
57368,6,6.255187654987603,15.329539926565108,13.969717180864718,10.62591252494179,4.91,lynnfr01,Fred,Lynn
57409,5,10.598033715481531,9.253506727754317,9.748167326945236,9.541187653255339,3.76,lyonsba01,Barry,Lyons
57449,0,-2.4017999901819724,-0.6325979627241631,-0.2673779644097456,0.23466374227608355,0.1,lyonsst01,Steve,Lyons
57494,0,-2.2921540524260946,1.465610046969231,1.5530432696651753,2.779697253654499,0.23,lyttlji01,Jim,Lyttle
57495,1,0.0009539789221926359,3.4966970050004997,3.5540235296418796,4.862279320159816,1.25,lyttlji01,Jim,Lyttle
57508,1,2.2586869400664997,2.389046234950345,2.729368647009453,3.48105696580585,1.07,maaske01,Kevin,Maas
57529,1,2.514063525689163,1.8989451947410982,2.8226161546683928,1.7731761293050097,1.05,mabryjo01,John,Mabry
57590,4,6.857399043298079,13.666648722319671,13.17683213495717,13.749365046517145,6.7,macfami01,Mike,Macfarlane
57611,0,-2.5990808264568614,1.13512482109872,0.717562162941288,2.202457752442574,0.14,machake01,Ken,Macha
57631,1,1.2993112552765287,2.290472095515674,2.105022248194804,1.9842047589823295,0.53,macharo01,Robert,Machado
57651,1,-0.3818265621656902,3.729791323032442,4.068300177619278,5.153364588432467,1.06,maciajo01,Jose,Macias
57660,4,3.6529827205532404,10.770702823894325,9.232740918501426,7.568753228641183,2.88,mackape01,Pete,Mackanin
57714,1,-0.04690518260345104,2.583294732119554,1.8359510248649107,1.8093825778933041,0.55,mackoro01,Rob,Mackowiak
57726,2,5.038446709619523,4.950688708772377,6.032678736830282,5.596099238691773,2.38,mackra01,Ray,Mack
57742,6,7.003957198469173,16.844119581032842,16.943550262603452,13.649810050737141,7.57,macksh01,Shane,Mack
57802,4,5.07590934012271,16.279540842688178,14.71371747740054,14.134011856302106,2.56,maddoel01,Elliott,Maddox
57848,0,-2.2774271735564207,-0.44075633165152883,-0.8581371769225887,-0.11692058954115225,0.05,maddugr01,Greg,Maddux
57899,14,12.761963920118822,34.930861251711804,34.2598795227861,21.349084404833327,13.95,madlobi01,Bill,Madlock
57900,3,4.65920068503341,6.821324360879891,6.140738425722701,3.4774234589545863,2.09,madlobi01,Bill,Madlock
57950,1,-0.17314824617718394,4.129292151688458,3.942516233698943,5.356055985808366,1.32,magadda01,Dave,Magadan
57970,0,-3.760842982099671,-0.11690911074679367,0.10929363732292963,0.6554405805770749,0.23,mageele01,Lee,Magee
57971,1,-2.632181245259002,3.4510570565712744,4.255119548668928,3.549058532902931,0.56,mageele01,Lee,Magee
57988,0,-0.38288400949439366,-2.862259404596327,0.5724913696184872,4.287090084174271,0.87,mageesh01,Sherry,Magee
57995,6,6.327284421857511,15.764447031956998,14.734726734504605,16.25701682878407,6.0,mageewe01,Wendell,Magee
58041,0,1.2188324571359301,0.4843854741388647,3.821094547179073,7.000310664881935,0.36,magooge01,George,Magoon
58042,0,-2.3198426622423263,0.2589651030087827,1.5607598993058813,2.7346741280231095,0.06,magooge01,George,Magoon
58064,0,-2.8687454257037373,2.9152810705539585,2.774374037576932,2.3392166685695184,0.61,maguifr01,Freddie,Maguire
58192,2,3.243133927602804,3.916375679710696,3.9820990707664192,4.081076938432291,1.84,maiermi01,Mitch,Maier
58237,0,-3.6611633321200796,2.199942730954814,3.642508659090459,1.354043393591506,0.41,maisefr01,Fritz,Maisel
58258,2,3.9828324908557455,5.414082523295032,3.6888894908617846,3.6273630877671774,1.85,majesha01,Hank,Majeski
58304,7,9.393968399264113,16.57920282926554,17.494223950935886,15.67266846875156,8.13,maldoca01,Candy,Maldonado
58367,3,1.2793281072895086,5.211461206537961,7.0633362649657885,5.899262255353923,1.45,malonbi01,Billy,Maloney
58412,0,-0.03661592339946215,0.4334005019724563,-1.475355620865673,-0.7622242259492671,0.0,malonpa02,Pat,Malone
58431,2,1.407183625742525,6.516930940691309,5.749951751049777,3.7932493698012295,1.32,malzofr01,Frank,Malzone
58471,0,-1.2227319250689528,-0.2890646573143938,1.5669307962393484,3.728821862769154,0.45,mancugu01,Gus,Mancuso
58520,0,-3.246916526864397,0.4390540058886563,0.2288022874897555,0.911141729832071,0.01,maniocl01,Clyde,Manion
58575,0,0.11094989892016022,1.2150789116035705,1.8053256731412803,4.4786098436196,1.07,manniri01,Rick,Manning
58610,2,0.8468638492176577,4.702428278887074,6.024089899594292,4.852174420930471,1.12,mannle01,Les,Mann
58670,6,7.886204597873597,16.955596004215483,15.600847001654468,9.218988249324529,6.06,mantife01,Felix,Mantilla
58689,18,18.739928053122597,48.81897264970097,41.9409610263446,34.763701369395356,15.36,mantlmi01,Mickey,Mantle
58757,2,1.1137574570019013,6.755326106878752,6.4214176543289785,8.238225541869802,2.55,manwaki01,Kirt,Manwaring
58782,9,10.14040631561417,20.734323500600116,19.32189682287349,10.50848607884554,6.89,mapescl01,Cliff,Mapes
58813,0,-1.2683265090762712,0.23697803516316807,0.28243954837352003,0.658416954475217,0.34,maranra01,Rabbit,Maranville
58845,0,-3.9051033274354534,1.2125675058392504,1.8248475786935714,2.7514358573373405,0.36,marcujo01,Johnny,Marcum
58927,5,8.202946803736829,19.660594226332933,18.16209178939796,15.832309663218709,6.83,marisro01,Roger,Maris
59040,0,0.9041743975245131,-0.3825682518341873,-0.3747351005073041,0.2063635870733984,0.05,marquru01,Rube,Marquard
59063,4,9.272102776532039,7.392514638122981,7.905087329481152,7.739324321530121,3.22,marreel01,Eli,Marrero
59064,2,6.622002872409956,3.767984173414269,3.6735456318344735,4.613836977489031,2.21,marreel01,Eli,Marrero
59090,0,-1.9306360735051695,0.20552343783776106,0.537810056060148,1.777564098484894,0.07,marsaar01,Armando,Marsans
59106,0,-2.114948186107559,0.23621481462699645,-0.22120126752615743,4.6311612669911595,0.95,marshda01,Dave,Marshall
59132,0,-4.218151370379704,0.16138198419481764,0.6114483249418621,-0.2067040518539196,0.04,marshfr01,Fred,Marsh
59141,2,3.6147705278260376,5.3845511586575086,5.443667338920895,5.69440707552957,2.62,marshji01,Jim,Marshall
59176,1,1.776510607608591,5.828304741508226,4.042945873129656,5.665437052168054,1.17,marshmi02,Mike,Marshall
59205,0,-5.347112322799839,2.1560792228874126,0.8996080623688245,0.9546801793739288,0.16,marshwi01,Willard,Marshall
59277,3,5.763429095692013,10.014146520032806,10.728735552991862,12.554258278989282,4.01,martial03,Al,Martin
59298,6,5.599992010990044,14.878151767719668,14.759681366514119,12.821055473155635,5.52,martibi02,Billy,Martin
59316,2,1.910945671264944,6.353693550623894,5.536258454493547,4.500846484779517,1.49,martibu01,Buck,Martinez
59326,6,7.316036614781613,13.793547405994394,12.922982408199807,10.022546223368604,5.93,martica01,Carmelo,Martinez
59327,4,5.2326134581050106,10.20364307077486,8.980973722821433,8.219700671785466,4.07,martica01,Carmelo,Martinez
59335,1,0.2622108839904889,3.2762596220679248,3.1251181562190107,2.4605126723646498,0.71,martica02,Carlos,Martinez
59379,2,1.974696937576133,6.455143147737842,6.865097895389279,10.982168876103817,2.61,martida01,Dave,Martinez
59428,12,16.990793008486136,30.80497435741674,29.866114766143266,37.74631174409346,12.0,martied01,Edgar,Martinez
59454,7,7.5329667793374915,12.245389409438346,16.745203361827375,17.147590332281045,6.76,martihe01,Hersh,Martin
59474,0,-1.7585606844943293,0.4276691651477611,0.7502111360033163,3.17075909659583,0.37,martijc01,J. C.,Martin
59496,3,3.7914159452639207,6.8616959942116145,5.682234813519625,3.605818019074764,1.76,martije01,Jerry,Martin
59538,0,-3.5117265765962467,-0.7594277358388419,-0.8450576105014411,-0.1088275383006092,0.0,martima01,Marty,Martinez
59540,0,-0.05585049099936849,-0.60875705301713,0.2621857199631128,1.0967168638152005,0.22,martima01,Marty,Martinez
59598,2,-0.7617685888814459,5.580139017458919,4.394324081525942,4.882999834781643,1.61,martipe01,Pepper,Martin
59709,0,-3.1854981737762853,1.4697059265114385,1.6922792938244138,2.114679715160446,0.09,martist01,Stu,Martin
59719,0,-2.118814482164627,0.054896070363240845,0.4205386318632467,3.3521755415307126,0.18,martite01,Ted,Martinez
59750,17,16.37941538149285,36.976387803891,36.43796790991469,23.292172451143188,14.96,martiti02,Tino,Martinez
59783,9,10.095409633153505,22.52798194198961,23.133242725954755,22.416976374541534,7.71,martivi01,Victor,Martinez
59794,8,4.91439047365354,21.38692612144679,19.491629795477568,12.810571856210117,5.57,martyjo01,Joe,Marty
59809,4,3.9876078975816696,9.583649338679411,8.73504620566072,6.906147757413207,3.66,marzajo01,John,Marzano
59834,0,-2.548198151207454,0.5900392173058657,1.1813062231774998,3.3573593895110054,0.25,masiph01,Phil,Masi
59868,0,1.168259504568227,0.6593070990621959,1.4010171123022506,3.126021400994431,1.0,masonji01,Jim,Mason
59977,0,1.4255811520750261,0.8942768658764662,1.637006743209949,3.3551681082708846,0.77,mateoru01,Ruben,Mateo
60030,3,5.888976477691287,7.245627044915859,6.6703807199998915,4.938452407874581,2.43,matheed01,Eddie,Mathews
60057,3,4.058314617544317,8.81799001013081,8.75484310024878,7.738339721432514,3.74,mathemi01,Mike,Matheny
60133,2,1.3633901055324433,4.290959860530431,4.846883227659892,4.036661832872855,1.58,matoslu01,Luis,Matos
60157,2,1.6355886148454775,4.633755004112486,4.30299708323231,2.77111516962966,1.29,matsuhi01,Hideki,Matsui
60165,0,-3.482385922898736,0.4175820020424643,0.03713988470069385,0.20836181413504296,0.1,matsuka01,Kazuo,Matsui
60193,0,-0.9203478331287331,1.736010366478939,1.6572935397424535,4.046386028110048,0.53,matthga01,Gary,Matthews
60194,3,2.0235878554082696,8.134622303167884,7.46388892011178,6.260582343144964,1.83,matthga01,Gary,Matthews
60209,0,-2.4014718906363632,-0.3614541870911596,0.05157123525534413,2.351399085255376,0.41,matthga02,Gary,Matthews
60247,7,6.898350556815014,22.560474392164892,20.79431815563058,22.173434935035328,8.11,mattido01,Don,Mattingly
60315,6,8.9553622179436,19.112967911807033,19.614170746939745,26.03905300246281,7.72,mauerjo01,Joe,Mauer
60419,7,7.879490110938928,16.619387420948417,16.849471594819487,13.871726648692833,7.52,maxweju01,Justin,Maxwell
60437,8,9.106245753072088,20.464840677705197,18.539718291188542,11.589336204124095,5.9,maybejo01,John,Mayberry
60446,3,5.601066818228853,6.082036387051946,6.803664803901893,5.297643190233515,2.84,maybejo02,John,Mayberry
60473,2,2.2448202320742547,8.040523291204064,6.367273843268143,6.7853358209190455,1.9,mayca01,Carlos,May
60486,2,3.2317651123650313,6.297805788971975,5.690493411238886,3.9984556529610247,2.35,mayda01,Dave,May
60507,4,9.139801977130158,7.341782127395552,7.832675156187722,7.815880330815382,3.55,mayde01,Derrick,May
60523,1,1.6164631187098621,3.0966981316097764,3.1313610747591443,3.348195964855859,1.51,mayele01,Lee,Maye
60593,3,3.745076518312288,7.939435450086122,7.404300110453119,9.391378593551877,2.63,mayle01,Lee,May
60611,1,0.053312958211299,3.8919538769684285,3.1492088910723135,2.6897778815603965,0.42,maymi01,Milt,May
60632,0,-0.6387007290480093,-0.1183003584097948,0.9616371055326747,5.326567488642777,1.15,maynebr01,Brent,Mayne
60633,0,-3.3022646403227833,1.9163070898869412,1.7129568796137535,2.533500979034783,0.38,maynebr01,Brent,Mayne
60642,2,3.0733269503193172,7.559434531874088,9.634846142200711,9.544271896274424,3.53,mayoed01,Eddie,Mayo
60653,1,3.6927949674432163,0.8566286557793878,5.690556786686735,14.53621278463179,1.81,maypi01,Pinky,May
60695,0,-5.251809202750057,1.1971111374167576,1.3036585588819838,3.4808688316667995,0.28,maysca01,Carl,Mays
60731,6,6.932847463707338,16.70290124171659,15.370955799924111,11.612280094315201,6.09,mayswi01,Willie,Mays
60758,0,-1.5082592211459604,0.025717124726077678,0.5299024382242079,1.34684920282979,0.19,mazerbi01,Bill,Mazeroski
60787,2,1.5678886916644856,5.790228337425005,4.834633952849378,4.412673895851475,1.98,mazzile01,Lee,Mazzilli
60788,4,6.62341227249045,9.935466804955755,7.619657278276693,8.03406847630077,3.65,mazzile01,Lee,Mazzilli
60821,0,-0.24791334240657864,1.3969498996247367,2.5773644619076785,4.461372257424824,0.27,mcallsp01,Sport,McAllister
60905,2,3.4663603850618627,4.09257301972895,4.999210501928452,4.954158831693027,1.28,mcbrial01,Algie,McBride
60906,2,3.3345100810442045,4.878846011127172,6.357249727501075,8.581793954736511,1.49,mcbrial01,Algie,McBride
60918,1,-0.4167478775302921,5.13149654130821,4.721930496068197,7.673473051950154,1.26,mcbriba01,Bake,McBride
60966,1,2.213991240035843,1.4045568448866126,4.375712448411995,8.402534393006443,1.81,mcbrito01,Tom,McBride
61041,0,-2.8730579097672284,0.4970713275437175,1.4147808640487343,1.9033840901355328,0.01,mccaral01,Alex,McCarthy
61091,0,-2.0218539787328327,0.432936141294582,0.3422576300276079,1.3717470387458723,0.26,mccarja01,Jack,McCarthy
61106,2,4.2263221414830765,5.317880250611446,4.755536470113215,4.90343644024126,1.94,mccarjo03,Johnny,McCarthy
61236,4,5.589546330095269,8.119610515147809,7.423828716204759,5.8612393894870785,3.32,mcclell01,Lloyd,McClendon
61312,0,5.460470108086472,1.919460520073879,4.8690801003152036,11.306559614710405,0.6,mccorba01,Barry,McCormick
61329,4,6.538290333782421,11.633023048536742,12.05590508604293,8.900747654882633,6.25,mccorfr01,Frank,McCormick
61362,1,1.1178967691958948,4.270071355911528,4.8925227337250385,9.632818823740852,1.55,mccormi02,Mike,McCormick
61386,0,1.0521362267719032,1.0135344628183338,1.8757444796079081,4.972591882879764,0.72,mccormo01,Moose,McCormick
61400,0,3.677756365334258,1.036910161668657,1.1216443442417576,2.4941980706510307,1.07,mccosba01,Barney,McCosky
61423,1,2.8885824320743203,4.7714288230160085,4.049051750757093,6.16471225553806,2.17,mccovwi01,Willie,McCovey
61451,1,0.2929919465140494,1.743815665779045,1.9243608619019357,2.2031996905078186,0.66,mccraqu01,Quinton,McCracken
61468,2,3.39511288295052,4.658678300291833,4.475226821147558,5.446004409021775,1.68,mccrato01,Tommy,McCraw
61482,0,-2.5415807331131592,0.2798827771359562,1.63296156936671,3.4504359939476377,0.3,mccreto01,Tom,McCreery
61483,1,0.006330797749890482,1.4664284230108207,2.439235786552527,2.9755061030268104,0.6,mccreto01,Tom,McCreery
61629,1,0.8182979440596845,3.585469826430388,3.126735151543774,5.4078414092765765,1.16,mcdonda02,Darnell,McDonald
61691,0,-2.474550125820989,-0.18428347053932104,0.01777720535121663,1.4368811817544875,0.42,mcdonjo03,John,McDonald
61699,6,7.349264097902298,9.449738525888208,13.780448447077063,12.772413661348345,6.27,mcdonte01,Tex,McDonald
61712,8,6.603282851793126,19.83154182746192,19.937113639719247,14.236007212478214,6.64,mcdougi01,Gil,McDougald
61735,1,-0.518192278483967,4.076602867740123,3.063038719466281,6.9154783300983524,1.28,mcdowod01,Oddibe,McDowell
61893,2,5.88945024079056,2.649493834581839,7.795543960344724,10.608960512929288,1.73,mcganda01,Dan,McGann
61935,0,-1.1367111684188511,-0.12244131284383375,-1.1809778181955926,-0.17346612329184996,0.02,mcgeebi01,Bill,McGee
61970,0,1.9980697924214632,5.696864852383331,5.478352435196133,9.96215716899107,0.92,mcgeewi01,Willie,McGee
61980,0,-3.678018665167551,1.0490723878583088,0.3519622664815296,1.8438877513218506,0.14,mcgehca01,Casey,McGehee
62023,0,-2.219548514109243,-0.6099732501419988,-0.35479187592267447,0.7163201033493545,0.0,mcginjo01,Joe,McGinnity
62178,2,3.531177649877975,4.895175098315565,4.768498406522493,4.09981929853315,1.9,mcgrifr01,Fred,McGriff
62261,29,29.25706348062305,61.23874761770922,61.503769345837604,41.549417654368256,25.25,mcgwima01,Mark,McGwire
62280,5,7.806203540000352,14.524012191058773,15.411816612757999,13.947116605755891,6.85,mchenau01,Austin,McHenry
62338,0,-3.5907379000488504,0.88439351632094,1.7348877182836686,0.8077016527176744,0.2,mcintma01,Matty,McIntyre
62373,4,3.7256910292598806,9.820501208950361,8.374876323616382,5.80517436933143,2.18,mckayda01,Dave,McKay
62400,1,0.432337289194603,2.847492696012618,2.9009547133440927,2.42555592473994,0.35,mckecbi01,Bill,McKechnie
62455,6,7.285166995023218,14.767477163352154,13.579264318955488,8.851193786536777,4.06,mckinri01,Rich,McKinney
62569,2,2.094416963182808,7.462305900568558,8.01775242648213,9.44476654183957,2.26,mclemma01,Mark,McLemore
62601,1,0.0672645054064669,3.8130369056324183,3.1467104156296513,3.969281268838559,0.94,mclouna01,Nate,McLouth
62666,8,8.388206524447405,21.063368542404618,19.516285643131347,17.344565630593024,5.57,mcmanma01,Marty,McManus
62686,3,5.260175630977875,6.508190913015741,6.461958132206419,5.01476149856128,2.77,mcmilbi01,Billy,McMillon
62692,5,5.964631357524298,16.304651830014905,16.40090322207112,16.37341749609934,5.85,mcmilno01,Norm,McMillan
62709,1,0.3255782312198808,5.187167137649631,5.339725669036474,5.024046300778732,1.39,mcmilro01,Roy,McMillan
62714,0,-3.688705501049612,0.34022905504267253,1.2072851548303474,0.7060560226638568,0.35,mcmilto01,Tommy,McMillan
62721,0,0.30114457726091237,0.3505692987685043,0.9455515373536825,2.751002446733165,1.0,mcmulfr01,Fred,McMullin
62748,5,7.737117423540537,12.466254287681782,12.39335461926613,9.611287335182084,5.75,mcmulke01,Ken,McMullen
62772,1,0.5377093322156543,1.1161105309067159,1.511700547380138,1.475442797143506,0.38,mcnaier01,Eric,McNair
62773,0,-3.3495326494864637,1.5486168122145445,1.48884493406229,2.003915280796514,0.1,mcnaier01,Eric,McNair
62820,0,-0.9030591161003984,0.7005437916371209,1.1173927800151962,2.829059079490217,0.35,mcneeea01,Earl,McNeely
62906,11,10.409829165852523,21.808777754433002,23.981081270070998,15.765020668933616,10.02,mcquige02,George,McQuinn
62936,8,9.538615550224208,19.480440050526283,18.79360935165183,15.68586015393132,8.09,mcraebr01,Brian,McRae
62937,3,4.687684544554417,6.336659473674442,6.1363061867893185,6.157327480503185,3.46,mcraebr01,Brian,McRae
62971,4,4.927727026959687,9.995917892957987,10.200865040996721,10.255531175281583,4.43,mcreyke01,Kevin,McReynolds
63029,0,-1.1302076363214908,0.6810635641507377,0.47380822308370085,3.9282174250683743,0.68,meachbo01,Bob,Meacham
63095,4,5.653558996297294,11.726999426733709,11.13300034579094,9.70740556619566,3.67,mearepa01,Pat,Meares
63230,0,-1.5514251492277642,-0.49258012634201354,-0.5676165212953803,-0.044605650593251056,0.0,meinehe01,Heinie,Meine
63262,2,1.424916231927559,4.433388125218946,4.291086925830237,4.200222318092141,1.16,mejiaro01,Roman,Mejias
63319,4,7.088174586581628,11.191830841400943,11.066751977101987,9.214016547257879,4.76,melesa01,Sam,Mele
63344,0,-2.9673719360369213,0.6646414578746418,0.6958143535278323,2.175838388955941,0.04,melilsk01,Ski,Melillo
63366,0,0.7963399524277757,0.014673321340100465,0.8397803279334939,6.431721515285842,1.94,meltobi01,Bill,Melton
63410,0,-3.650397148208719,0.2504049616132198,-0.17407803515472775,-0.190429275990752,0.09,menchke01,Kevin,Mench
63458,4,3.5081653417571492,11.213308147215203,9.505312048095075,7.415833653952472,4.01,menecfr01,Frank,Menechino
63468,0,-2.2368228235855474,-0.21868926092461738,-0.21785293681272133,1.37889663116884,0.14,menefjo01,Jock,Menefee
63490,0,-2.170166891960555,-0.5054063613994453,-0.8462808716091788,0.30352338191680683,0.02,menkede01,Denis,Menke
63499,0,1.3667236101091036,-0.28905774692938113,2.4043058937423893,5.437555114616642,0.93,menosmi01,Mike,Menosky
63512,0,0.3317265132305033,0.5820514552777523,0.9801235958258809,2.4937983837687767,0.51,meoliru01,Rudy,Meoli
63569,3,5.179932160555364,9.860225714126443,10.983960257521325,10.188829282381416,5.66,merceor01,Orlando,Merced
63578,0,-2.713614433576292,0.10044247001471174,0.20699678566003232,0.8425681483175591,0.19,mercewi01,Win,Mercer
63680,1,0.5151752051868456,4.6161281383376105,3.9655455161839117,4.1588504050961435,0.68,merrill01,Lloyd,Merriman
63699,1,3.0996420197399406,-0.297768901039448,4.089850783482164,7.726823472756921,1.77,mertesa01,Sam,Mertes
63700,0,-0.34026447723041675,0.06225380666760838,2.079623113451132,4.462770399043788,0.67,mertesa01,Sam,Mertes
63708,0,2.385819697715118,1.3884988094078095,3.4855759407638742,8.087363595622001,0.97,merulle01,Lennie,Merullo
63753,10,11.52822064255971,21.76278706696876,22.453579197998444,14.18393235486171,9.23,mesorde01,Devin,Mesoraco
63802,1,1.8056722990428369,3.653762312117368,3.8303489926469627,6.6922161858630345,1.3,metkoca01,George,Metkovich
63824,0,-3.966834368639118,-0.26631582127266373,-0.7993677869503051,-0.6843960816231798,0.02,metzgro01,Roger,Metzger
63831,0,-2.455742397767738,0.47508506176550735,0.26684990638020434,1.2055413054368191,0.1,metzlal01,Alex,Metzler
63832,1,-0.1502454445308613,4.375301258570626,4.700683416530676,4.655029395951231,0.75,metzlal01,Alex,Metzler
63853,10,8.942018990095976,28.72011246982727,28.56780117315611,21.367066693420718,11.99,meusebo01,Bob,Meusel
63865,1,0.24924734820818045,2.61259241084693,2.6782180841250645,3.321126094678725,0.68,meuseir01,Irish,Meusel
63895,0,-3.961594071526538,1.3447211485488877,1.7116324553052253,1.0678453796123248,0.05,meyerch01,Chief,Meyers
63896,0,0.9342534537002611,0.27072154980943974,0.9923726306084104,3.249621677234518,0.73,meyerch01,Chief,Meyers
